Seq,SavedFile,OriginalName,DocDate,Description,Category,ProgramArea,FunctionalArea,SourceNumber,SourceType,DocMgmtId,SourceURL,Bytes,SHA256,Status,Note
0154,0154_2017-03-16_DMR Summary - MI0020257 _02_01_2017_to_02_28_2017_V1.pdf,DMR Summary - MI0020257 _02_01_2017_to_02_28_2017_V1.docx,2017-03-16,DMR Summary Data for period 02/01/2017 - 02/28/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,6361322379720926853,https://mienviro.michigan.gov/ncore/downloadpdf/6361322379720926853,105749,cd1ca591096f5bd40889806ae606e8c1250debbbe6d026d442375f541a475238,OK,
0188,0188_2017-04-19_DMR Daily - MI0020257 _03_01_2017_to_03_31_2017_V1.pdf,DMR Daily - MI0020257 _03_01_2017_to_03_31_2017_V1.docx,2017-04-19,DMR Daily Data for period 03/01/2017 - 03/31/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,5374658919181652521,https://mienviro.michigan.gov/ncore/downloadpdf/5374658919181652521,124640,d15463e5d6dfb382684474a941a7f06be20025a90f32fde0ed4e7d9fba2946fd,OK,
0189,0189_2017-04-19_DMR Summary - MI0020257 _03_01_2017_to_03_31_2017_V1.pdf,DMR Summary - MI0020257 _03_01_2017_to_03_31_2017_V1.docx,2017-04-19,DMR Summary Data for period 03/01/2017 - 03/31/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,-2462697300358445557,https://mienviro.michigan.gov/ncore/downloadpdf/-2462697300358445557,105497,144e5303ac05e0e0c6bcf22d4f9bbe128d1315d4d945b346f256d9cba7b8715e,OK,
0192,0192_2017-05-17_DMR Daily - MI0020257 _04_01_2017_to_04_30_2017_V1.pdf,DMR Daily - MI0020257 _04_01_2017_to_04_30_2017_V1.docx,2017-05-17,DMR Daily Data for period 04/01/2017 - 04/30/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,-6506352065203311462,https://mienviro.michigan.gov/ncore/downloadpdf/-6506352065203311462,123923,266c82415f74eb345aae3f3fd83e18010723aa144a3bc6471bfaedad7cb40aae,OK,
0193,0193_2017-05-17_DMR Summary - MI0020257 _04_01_2017_to_04_30_2017_V1.pdf,DMR Summary - MI0020257 _04_01_2017_to_04_30_2017_V1.docx,2017-05-17,DMR Summary Data for period 04/01/2017 - 04/30/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,7441804851118153573,https://mienviro.michigan.gov/ncore/downloadpdf/7441804851118153573,105455,50af8ed40f4c23d1c957ff675ba9a63244f3040eee33f7707b91e8235aae9bae,OK,
0197,0197_2017-06-13_DMR Daily - MI0020257 _05_01_2017_to_05_31_2017_V1.pdf,DMR Daily - MI0020257 _05_01_2017_to_05_31_2017_V1.docx,2017-06-13,DMR Daily Data for period 05/01/2017 - 05/31/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,-3514350148586469102,https://mienviro.michigan.gov/ncore/downloadpdf/-3514350148586469102,123241,0843035da90c30119102e345d190e38265a0c2187a250bd7c2d796e6cacdc1ef,OK,
0198,0198_2017-06-13_DMR Summary - MI0020257 _05_01_2017_to_05_31_2017_V1.pdf,DMR Summary - MI0020257 _05_01_2017_to_05_31_2017_V1.docx,2017-06-13,DMR Summary Data for period 05/01/2017 - 05/31/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,-1817143456933767821,https://mienviro.michigan.gov/ncore/downloadpdf/-1817143456933767821,109964,d3adfc78accc506db2bc4ba25b45b2b73b1c722ddb2e1f75c8364006a4080d2a,OK,
0201,0201_2017-07-18_DMR Daily - MI0020257 _06_01_2017_to_06_30_2017_V1.pdf,DMR Daily - MI0020257 _06_01_2017_to_06_30_2017_V1.docx,2017-07-18,DMR Daily Data for period 06/01/2017 - 06/30/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,2596891981566435001,https://mienviro.michigan.gov/ncore/downloadpdf/2596891981566435001,122673,f77f38fafe49f1f045cbce6d11c83027b82752716874573efa88d05ea1d62268,OK,
0202,0202_2017-07-18_DMR Summary - MI0020257 _06_01_2017_to_06_30_2017_V1.pdf,DMR Summary - MI0020257 _06_01_2017_to_06_30_2017_V1.docx,2017-07-18,DMR Summary Data for period 06/01/2017 - 06/30/2017_V1,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,-8542276497179018047,https://mienviro.michigan.gov/ncore/downloadpdf/-8542276497179018047,109710,772dd317bdcdcde6d0f30b2fb26802127733e1aac4e14c27664fb1472b55b81a,OK,
0203,0203_2017-08-17_DMR Daily - MI0020257 _05_01_2017_to_05_31_2017_V2.pdf,DMR Daily - MI0020257 _05_01_2017_to_05_31_2017_V2.docx,2017-08-17,DMR Daily Data for period 05/01/2017 - 05/31/2017_V2,Schedule - DMR Documents,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit,-486435104065967818,https://mienviro.michigan.gov/ncore/downloadpdf/-486435104065967818,123245,fbd73501235b712b30656bb9cfad2222ea4c67e20f99f42163bf2dc735d46b49,OK,
