Seq,SavedFile,OriginalName,DocDate,Description,Category,ProgramArea,FunctionalArea,SourceNumber,SourceType,DocMgmtId,SourceURL,Bytes,SHA256,Status,Note
0224,0224_2017-10-13_Spring Biosolids HML 2017.pdf,Spring Biosolids HML 2017.pdf v1,2017-10-13,FY17 - Class A Pathogen results - Mar. 2017,Applicant Attachments,WRD - NPDES,Application/Request,HN8-AEB3-S8NKF,Schedule - Biosolids Annual Report,-7940855265872368210,https://mienviro.michigan.gov/ncore/downloadpdf/-7940855265872368210,407689,8998590ccc857dfb1c91e343e22a1028dcc71773115557a47d9a1e8b44814ab7,OK,
0246,0246_2018-03-28_Notice of SNC.pdf,Notice of SNC.jpg v1,2018-03-28,Notice of SNC.jpg,Applicant Attachments,WRD - NPDES,Application/Request,HNB-J69X-W1FHA,Schedule - Michigan Industrial Pretreatment Program Annual Report,-3545021326186909476,https://mienviro.michigan.gov/ncore/downloadpdf/-3545021326186909476,90896,99a3b1774a761b68a37c5536c0f304f3711c8fdc2792d22d6a50fd845becfefb,OK,
0247,0247_2018-03-28_POTW_Monitoring_Data_Summary.pdf,POTW_Monitoring_Data_Summary.xlsx v1,2018-03-28,POTW_Monitoring_Data_Summary.xlsx,Applicant Attachments,WRD - NPDES,Application/Request,HNB-J69X-W1FHA,Schedule - Michigan Industrial Pretreatment Program Annual Report,-6012504194437617428,https://mienviro.michigan.gov/ncore/downloadpdf/-6012504194437617428,73449,f19a204ea65ec5f6be8b3535729f369ea7d6ebc115224680615a89667b78c923,OK,
0248,0248_2018-03-28_POTW_Oversight_Table.pdf,POTW_Oversight_Table.xlsx v1,2018-03-28,POTW_Oversight_Table.xlsx,Applicant Attachments,WRD - NPDES,Application/Request,HNB-J69X-W1FHA,Schedule - Michigan Industrial Pretreatment Program Annual Report,-2139264245510326741,https://mienviro.michigan.gov/ncore/downloadpdf/-2139264245510326741,48518,4d20ff2cea097b75992e4e5cb2a8ed159e482c0867ad1d5b93ba7d7749a34002,OK,
0249,0249_2018-03-28_SIU-CIU_List.pdf,SIU-CIU_List.xlsx v1,2018-03-28,SIU-CIU_List.xlsx,Applicant Attachments,WRD - NPDES,Application/Request,HNB-J69X-W1FHA,Schedule - Michigan Industrial Pretreatment Program Annual Report,4593201925321274393,https://mienviro.michigan.gov/ncore/downloadpdf/4593201925321274393,48997,95a00ade695b98a74eb499dcb17d4e44dba27f6634d6099f145a18eb314c639c,OK,
0304,0304_2018-07-30_2018 IPP Screening - Monitoring Plan.180627modif.pdf,2018 IPP Screening - Monitoring Plan.180627modif.pdf v1,2018-07-30,2018 IPP Screening - Monitoring Plan.180627modif.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,3843258762491556904,https://mienviro.michigan.gov/ncore/downloadpdf/3843258762491556904,76074,59ebe7478b18ff4565630a2c6ac2c37123fbe212ee88309a7c07f26b5e6bed60,OK,
0305,0305_2018-07-30_AAR PFAS Survey.pdf,AAR PFAS Survey.pdf v1,2018-07-30,AAR PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,4911742624297732370,https://mienviro.michigan.gov/ncore/downloadpdf/4911742624297732370,390218,6006a1f4cb314cdbacdee13eb67403ce2e7a0b9f01c07a755edb05c501361582,OK,
0306,0306_2018-07-30_APS PFAS Screening.pdf,APS PFAS Screening.pdf v1,2018-07-30,APS PFAS Screening.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,-7526274208066539815,https://mienviro.michigan.gov/ncore/downloadpdf/-7526274208066539815,1073011,6150935a50195c0b7cd51a4e7cfd3caccd1dec302ff978a9c71bdd86e0db5234,OK,
0307,0307_2018-07-30_American Waste PFAS Survey.pdf,American Waste PFAS Survey.pdf v1,2018-07-30,American Waste PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,5907977853460013045,https://mienviro.michigan.gov/ncore/downloadpdf/5907977853460013045,272313,aca419b24a35ce99ee82caae61906d54f44457c13274a7d4c63ae0dc8225eea8,OK,
0308,0308_2018-07-30_Arvco PFAS Survey.pdf,Arvco PFAS Survey.pdf v1,2018-07-30,Arvco PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,9098738459686432357,https://mienviro.michigan.gov/ncore/downloadpdf/9098738459686432357,162483,8b1eb1233c097f0a53685d12cf3d1eec18754349ff802c0487998985328a39b9,OK,
